zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,estimated_population_2014,
24579,STANDARD,0,Natural Bridge Station,Naturl Br Sta,,VA,Rockbridge County,America/New_York,540,NA,US,37.58,-79.5,1180,
24580,STANDARD,0,Nelson,,,VA,Mecklenburg County,America/New_York,434,NA,US,36.55,-78.67,490,
24581,STANDARD,0,Norwood,,,VA,Nelson County,America/New_York,434,NA,US,37.64,-78.8,0,
24586,STANDARD,0,Ringgold,,,VA,Pittsylvania County,America/New_York,434,NA,US,36.6,-79.3,4810,
24588,STANDARD,0,Rustburg,,,VA,Campbell County,America/New_York,434,NA,US,37.28,-79.1,8410,
24589,STANDARD,0,Scottsburg,,,VA,Halifax County,America/New_York,434,NA,US,36.75,-78.79,1740,
24590,STANDARD,0,Scottsville,,,VA,Fluvanna County,America/New_York,434,NA,US,37.79,-78.49,6710,
24592,STANDARD,0,South Boston,Turbeville,,VA,Halifax County,America/New_York,434,NA,US,36.7,-78.9,11400,
24593,STANDARD,0,Spout Spring,,,VA,Appomattox County,America/New_York,434,NA,US,37.35,-78.91,1810,
24594,STANDARD,0,Sutherlin,,,VA,Halifax County,America/New_York,434,NA,US,36.62,-79.18,1480,
24595,PO BOX,0,Sweet Briar,,,VA,Amherst County,America/New_York,434,NA,US,37.56,-79.05,188,
24597,STANDARD,0,Vernon Hill,Ingram,,VA,Halifax County,America/New_York,,NA,US,36.79,-79.12,1050,
24598,STANDARD,0,Virgilina,,,VA,Halifax County,America/New_York,434,NA,US,36.54,-78.77,1530,
24599,STANDARD,0,Wingina,,,VA,Nelson County,America/New_York,,NA,US,37.64,-78.73,530,
24601,PO BOX,0,Amonate,,,VA,Tazewell County,America/New_York,276,NA,US,37.18,-81.65,50,
24602,STANDARD,0,Bandy,,,VA,Tazewell County,America/New_York,276,NA,US,37.14,-81.7,520,
24603,STANDARD,0,Big Rock,Conaway,,VA,Buchanan County,America/New_York,276,NA,US,37.31,-82.22,770,
24604,PO BOX,0,Bishop,,,VA,Tazewell County,America/New_York,276,NA,US,37.21,-81.53,204,
24605,STANDARD,0,Bluefield,Yards,,VA,Tazewell County,America/New_York,276,NA,US,37.23,-81.26,7190,
24606,PO BOX,0,Boissevain,,,VA,Tazewell County,America/New_York,276,NA,US,37.28,-81.38,322,
24607,PO BOX,0,Breaks,,,VA,Dickenson County,America/New_York,276,NA,US,37.29,-82.28,308,
24608,PO BOX,0,Burkes Garden,Tazewell,,VA,Tazewell County,America/New_York,276,NA,US,37.1,-81.35,24,
24609,STANDARD,0,Cedar Bluff,,Belfast Mills -  Indian -  Steeleburg -  Wardell,VA,Tazewell County,America/New_York,276,NA,US,37.08,-81.76,5270,
24612,PO BOX,0,Doran,,,VA,Tazewell County,America/New_York,276,NA,US,37.13,-81.81,877,
24613,STANDARD,0,Falls Mills,,,VA,Tazewell County,America/New_York,276,NA,US,37.26,-81.33,690,
24614,STANDARD,0,Grundy,,Royal City -  Stacy,VA,Buchanan County,America/New_York,276,NA,US,37.27,-82.1,5240,
24619,PO BOX,0,Horsepen,,,VA,McDowell County,America/New_York,,NA,US,37.23,-81.49,63,
24620,STANDARD,0,Hurley,,,VA,Buchanan County,America/New_York,276,NA,US,37.42,-82.02,1700,
24622,STANDARD,0,Jewell Ridge,Jewell Valley,,VA,Buchanan County,America/New_York,276,NA,US,37.18,-81.8,640,
24624,PO BOX,0,Keen Mountain,,,VA,Buchanan County,America/New_York,,NA,US,37.2,-81.95,232,
24627,PO BOX,0,Mavisdale,,,VA,Buchanan County,America/New_York,,NA,US,37.19,-82.21,386,
24628,STANDARD,0,Maxie,Harman,,VA,Buchanan County,America/New_York,276,NA,US,37.31,-82.19,430,
24630,STANDARD,0,North Tazewell,N Tazewell -  Tiptop,,VA,Tazewell County,America/New_York,276,NA,US,37.16,-81.5,5330,
24631,STANDARD,0,Oakwood,Patterson,,VA,Buchanan County,America/New_York,276,NA,US,37.21,-81.98,940,
24634,STANDARD,0,Pilgrims Knob,,,VA,Buchanan County,America/New_York,276,NA,US,37.29,-81.9,440,
24635,PO BOX,0,Pocahontas,,,VA,Tazewell County,America/New_York,276,NA,US,37.3,-81.34,544,
24637,STANDARD,0,Pounding Mill,,Paint Lick,VA,Tazewell County,America/New_York,276,NA,US,37.04,-81.73,3100,
24639,STANDARD,0,Raven,,,VA,Tazewell County,America/New_York,276,NA,US,37.16,-81.9,2190,
24640,PO BOX,0,Red Ash,,,VA,Tazewell County,America/New_York,276,NA,US,37.12,-81.87,46,
24641,STANDARD,0,Richlands,,,VA,Tazewell County,America/New_York,276,NA,US,37.09,-81.8,4200,
24646,STANDARD,0,Rowe,,,VA,Buchanan County,America/New_York,276,NA,US,37.12,-82.03,510,
24647,PO BOX,0,Shortt Gap,,,VA,Buchanan County,America/New_York,,NA,US,37.18,-81.84,62,
24649,STANDARD,0,Swords Creek,,Dye -  Lynn Spring,VA,Russell County,America/New_York,276,NA,US,37.08,-81.91,1540,
24651,STANDARD,0,Tazewell,,Gratton -  Maxwell,VA,Tazewell County,America/New_York,276,NA,US,37.12,-81.51,4600,
24656,STANDARD,0,Vansant,,,VA,Buchanan County,America/New_York,276,NA,US,37.23,-82.08,2480,
24657,STANDARD,0,Whitewood,,,VA,Buchanan County,America/New_York,276,NA,US,37.26,-81.88,271,
24658,PO BOX,0,Wolford,,,VA,Buchanan County,America/New_York,,NA,US,37.38,-81.99,224,
20588,UNIQUE,0,Dhs,Cheltenham -  Columbia,Dept Hs,MD,Howard County,America/New_York,410,NA,US,38.74,-76.85,0,
20601,STANDARD,0,Waldorf,,,MD,Charles County,America/New_York,"240,301",NA,US,38.64,-76.9,24090,
20602,STANDARD,0,Waldorf,Saint Charles,,MD,Charles County,America/New_York,"240,301",NA,US,38.64,-76.9,25090,
20603,STANDARD,0,Waldorf,Saint Charles,,MD,Charles County,America/New_York,"240,301",NA,US,38.64,-76.9,29630,
20604,PO BOX,0,Waldorf,Saint Charles,,MD,Charles County,America/New_York,240,NA,US,38.64,-76.9,1437,
20606,STANDARD,0,Abell,,,MD,St Mary's County,America/New_York,301,NA,US,38.25,-76.74,260,
20607,STANDARD,0,Accokeek,,,MD,Prince George's County,America/New_York,301,NA,US,38.67,-77.01,11050,
20608,STANDARD,0,Aquasco,Eagle Harbor,,MD,Prince George's County,America/New_York,240,NA,US,38.58,-76.7,720,
20609,STANDARD,0,Avenue,,,MD,St Mary's County,America/New_York,301,NA,US,38.27,-76.74,1010,
20610,PO BOX,0,Barstow,,,MD,Calvert County,America/New_York,410,NA,US,38.52,-76.6,233,
20611,STANDARD,0,Bel Alton,,,MD,Charles County,America/New_York,"240,301",NA,US,38.46,-76.98,1020,
20612,PO BOX,0,Benedict,,,MD,Charles County,America/New_York,240,NA,US,38.5,-76.68,319,
20613,STANDARD,0,Brandywine,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.69,-76.85,13600,
20615,STANDARD,0,Broomes Island,Broomes Is,,MD,Calvert County,America/New_York,410,NA,US,38.41,-76.54,380,
20616,STANDARD,0,Bryans Road,,Bryans Rd -  Marshall Hall,MD,Charles County,America/New_York,301,NA,US,38.63,-77.07,6170,
20617,STANDARD,0,Bryantown,,,MD,Charles County,America/New_York,240,NA,US,38.55,-76.84,910,
20618,STANDARD,0,Bushwood,,,MD,St Mary's County,America/New_York,301,NA,US,38.28,-76.78,660,
20619,STANDARD,0,California,,,MD,St Mary's County,America/New_York,301,NA,US,38.29,-76.49,11710,
20620,STANDARD,0,Callaway,,,MD,St Mary's County,America/New_York,"301,240",NA,US,38.23,-76.51,1340,
20621,STANDARD,0,Chaptico,Maddox,,MD,St Mary's County,America/New_York,301,NA,US,38.36,-76.78,1380,
20622,STANDARD,0,Charlotte Hall,Charlott Hall,,MD,Charles County,America/New_York,240,NA,US,38.47,-76.78,4400,
20623,STANDARD,0,Cheltenham,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.73,-76.82,2890,
20624,STANDARD,0,Clements,,,MD,St Mary's County,America/New_York,240,NA,US,38.32,-76.72,1140,
20625,PO BOX,0,Cobb Island,,,MD,Charles County,America/New_York,240,NA,US,38.33,-76.91,799,
20626,STANDARD,0,Coltons Point,,,MD,St Mary's County,America/New_York,240,NA,US,38.23,-76.76,320,
20627,PO BOX,0,Compton,,,MD,St. Mary's County,America/New_York,240,NA,US,38.3,-76.63,271,
20628,STANDARD,0,Dameron,,,MD,St Mary's County,America/New_York,240,NA,US,38.15,-76.36,610,
20629,PO BOX,0,Dowell,,,MD,Calvert County,America/New_York,410,NA,US,38.35,-76.44,409,
20630,STANDARD,0,Drayden,,,MD,St Mary's County,America/New_York,301,NA,US,38.17,-76.47,430,
20632,STANDARD,0,Faulkner,,,MD,Charles County,America/New_York,240,NA,US,38.43,-76.97,460,
20634,STANDARD,0,Great Mills,,,MD,St Mary's County,America/New_York,"240,301",NA,US,38.25,-76.49,7150,
20635,PO BOX,0,Helen,,,MD,St Mary's County,America/New_York,240,NA,US,38.41,-76.73,24,
20636,STANDARD,0,Hollywood,,,MD,St Mary's County,America/New_York,301,NA,US,38.34,-76.57,9960,
20637,STANDARD,0,Hughesville,,,MD,Charles County,America/New_York,"240,301",NA,US,38.53,-76.78,5480,
20639,STANDARD,0,Huntingtown,,,MD,Calvert County,America/New_York,"410,443",NA,US,38.61,-76.61,14830,
20640,STANDARD,0,Indian Head,Pisgah,,MD,Charles County,America/New_York,"240,301",NA,US,38.59,-77.15,9070,
20643,PO BOX,0,Ironsides,,,MD,Charles County,America/New_York,240,NA,US,38.49,-77.16,43,
20645,STANDARD,0,Issue,Swan Point,,MD,Charles County,America/New_York,"240,301",NA,US,38.3,-76.86,810,
20646,STANDARD,0,La Plata,Dentsville,Laplata,MD,Charles County,America/New_York,"240,301",NA,US,38.53,-76.97,18370,
20650,STANDARD,0,Leonardtown,,,MD,St Mary's County,America/New_York,"240,301",NA,US,38.29,-76.64,13060,
20653,STANDARD,0,Lexington Park,Lexington Pk,Lex Pk,MD,St Mary's County,America/New_York,"240,301",NA,US,38.26,-76.44,21450,
20656,STANDARD,0,Loveville,,,MD,St. Mary's County,America/New_York,301,NA,US,38.35,-76.67,519,
20657,STANDARD,0,Lusby,,,MD,Calvert County,America/New_York,410,NA,US,38.41,-76.45,18090,
20658,STANDARD,0,Marbury,Rison,,MD,Charles County,America/New_York,240,NA,US,38.55,-77.15,1010,
20659,STANDARD,0,Mechanicsville,Mechanicsvlle,,MD,St Mary's County,America/New_York,"240,301",NA,US,38.43,-76.73,22530,
20660,PO BOX,0,Morganza,,,MD,St Mary's County,America/New_York,240,NA,US,38.37,-76.69,239,
20661,PO BOX,0,Mount Victoria,Mt Victoria,,MD,Charles County,America/New_York,240,NA,US,38.33,-76.91,62,
20662,STANDARD,0,Nanjemoy,,,MD,Charles County,America/New_York,"240,301",NA,US,38.45,-77.21,2380,
20664,STANDARD,0,Newburg,,,MD,Charles County,America/New_York,"301,240",NA,US,38.34,-76.92,2560,
20667,STANDARD,0,Park Hall,,,MD,St Mary's County,America/New_York,240,NA,US,38.22,-76.44,510,
20670,STANDARD,0,Patuxent River,Patuxent Riv,Patuxent River Naval Air Sta,MD,St Mary's County,America/New_York,"240,301",NA,US,38.28,-76.42,1380,
20674,STANDARD,0,Piney Point,,Piney Pt,MD,St Mary's County,America/New_York,301,NA,US,38.14,-76.5,690,
20675,STANDARD,0,Pomfret,,,MD,Charles County,America/New_York,301,NA,US,38.57,-77.01,1640,
20676,STANDARD,0,Port Republic,,,MD,Calvert County,America/New_York,"443,410",NA,US,38.49,-76.54,3370,
20677,STANDARD,0,Port Tobacco,,,MD,Charles County,America/New_York,"240,301",NA,US,38.49,-77.04,2340,
20678,STANDARD,0,Prince Frederick,Dares Beach -  Prnc Frederck,Pr Frederick,MD,Calvert County,America/New_York,"410,443",NA,US,38.54,-76.58,10610,
20680,STANDARD,0,Ridge,,,MD,St Mary's County,America/New_York,"240,301",NA,US,38.11,-76.37,810,
20682,PO BOX,0,Rock Point,,Newburg -  Rock Pt,MD,Charles County,America/New_York,240,NA,US,38.34,-76.92,0,
20684,STANDARD,0,Saint Inigoes,,Beachville -  St Inigoes,MD,St Mary's County,America/New_York,240,NA,US,38.15,-76.41,1130,
20685,STANDARD,0,Saint Leonard,,St Leonard,MD,Calvert County,America/New_York,410,NA,US,38.47,-76.5,6330,
20686,PO BOX,0,Saint Marys City,Saint Marys -  St Marys City,,MD,St. Mary's County,America/New_York,240,NA,US,38.18,-76.42,300,
20687,STANDARD,0,Scotland,,,MD,St Mary's County,America/New_York,240,NA,US,38.07,-76.34,270,
20688,STANDARD,0,Solomons,,,MD,Calvert County,America/New_York,"410,443,667",NA,US,38.33,-76.45,1740,
20689,STANDARD,0,Sunderland,,,MD,Calvert County,America/New_York,410,NA,US,38.64,-76.57,1870,
20690,STANDARD,0,Tall Timbers,,,MD,St Mary's County,America/New_York,"240,301",NA,US,38.15,-76.53,760,
20692,STANDARD,0,Valley Lee,,,MD,St Mary's County,America/New_York,301,NA,US,38.18,-76.5,1040,
20693,STANDARD,0,Welcome,,,MD,Charles County,America/New_York,240,NA,US,38.45,-77.08,1100,
20695,STANDARD,0,White Plains,,,MD,Charles County,America/New_York,301,NA,US,38.59,-76.97,9580,
20697,UNIQUE,0,Southern Md Facility,Sthrn Md Fac,Southern Md Brmas,MD,Prince George's County,America/New_York,240,NA,US,39.03,-76.9,0,
20701,STANDARD,0,Annapolis Junction,Annapolis Jct,,MD,Anne Arundel County,America/New_York,"410,443",NA,US,39.12,-76.77,142,
20703,PO BOX,0,Lanham,Lanham Seabrook,Seabrook,MD,Prince George's County,America/New_York,240,NA,US,38.96,-76.85,411,
20704,PO BOX,0,Beltsville,,,MD,Prince George's County,America/New_York,240,NA,US,39.03,-76.92,412,
20705,STANDARD,0,Beltsville,Calverton,,MD,Prince George's County,America/New_York,"240,301,410",NA,US,39.03,-76.92,27760,
20706,STANDARD,0,Lanham,Glenarden -  Lanham Seabrook -  Seabrook,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.96,-76.85,41980,
20707,STANDARD,0,Laurel,,,MD,Prince George's County,America/New_York,"240,301,410,443",NA,US,39.09,-76.85,33150,
20708,STANDARD,0,Laurel,Montpelier,,MD,Prince George's County,America/New_York,"240,301,410,443",NA,US,39.09,-76.85,26690,
20709,PO BOX,0,Laurel,Montpelier,,MD,Prince George's County,America/New_York,240,NA,US,39.09,-76.85,348,
20710,STANDARD,0,Bladensburg,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.94,-76.92,9750,
20711,STANDARD,0,Lothian,,,MD,Anne Arundel County,America/New_York,"240,301",NA,US,38.8,-76.65,6170,
20712,STANDARD,0,Mount Rainier,,Mt Rainier,MD,Prince George's County,America/New_York,"301,240",NA,US,38.94,-76.96,8900,
20714,STANDARD,0,North Beach,Holland Point -  Rose Haven,N Beach,MD,Calvert County,America/New_York,"301,410,443",NA,US,38.7,-76.53,4130,
20715,STANDARD,0,Bowie,,,MD,Prince George's County,America/New_York,"301,240",NA,US,38.95,-76.73,24300,
20716,STANDARD,0,Bowie,Mitchellville,S Bowie -  South Bowie,MD,Prince George's County,America/New_York,301,NA,US,38.95,-76.73,20500,
20717,PO BOX,0,Bowie,Mitchellville,,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.73,117,
20718,PO BOX,0,Bowie,,,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.73,358,
20719,PO BOX,0,Bowie,,W Bowie,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.73,76,
20720,STANDARD,0,Bowie,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.95,-76.73,22980,
20721,STANDARD,0,Bowie,Mitchellville,,MD,Prince George's County,America/New_York,301,NA,US,38.95,-76.73,28090,
20722,STANDARD,0,Brentwood,Colmar Manor -  Cottage City -  N Brentwood -  No Brentwood -  North Brentwo -  North Brentwood,Brentwd,MD,Prince George's County,America/New_York,"240,301",NA,US,38.94,-76.95,6390,
20723,STANDARD,0,Laurel,Scaggsville,,MD,Howard County,America/New_York,"240,301,410,443",NA,US,39.09,-76.85,31580,
20724,STANDARD,0,Laurel,Maryland City -  Md City -  Russett,,MD,Anne Arundel County,America/New_York,"240,301,410,443",NA,US,39.09,-76.85,16780,
20725,PO BOX,0,Laurel,,,MD,Prince George's County,America/New_York,240,NA,US,39.09,-76.85,488,
20726,PO BOX,0,Laurel,,,MD,Prince George's County,America/New_York,240,NA,US,39.09,-76.85,109,
20731,PO BOX,0,Capitol Heights,Capitol Hgts,,MD,Prince George's County,America/New_York,240,NA,US,38.87,-76.9,319,
20732,STANDARD,0,Chesapeake Beach,Chesapeak Bch,,MD,Calvert County,America/New_York,410,NA,US,38.68,-76.53,10050,
20733,STANDARD,0,Churchton,,,MD,Anne Arundel County,America/New_York,410,NA,US,38.8,-76.58,2820,
20735,STANDARD,0,Clinton,,,MD,Prince George's County,America/New_York,"301,240",NA,US,38.76,-76.89,36120,
20736,STANDARD,0,Owings,,,MD,Calvert County,America/New_York,410,NA,US,38.69,-76.62,8930,
20737,STANDARD,0,Riverdale,Riverdale Park -  Riverdale Pk,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.96,-76.92,26410,
20738,PO BOX,0,Riverdale,,,MD,Prince George's County,America/New_York,240,NA,US,38.96,-76.92,294,
20740,STANDARD,0,College Park,Berwyn Heights -  Berwyn Hts,Berwyn -  North College Park,MD,Prince George's County,America/New_York,"301,240",NA,US,38.99,-76.93,18780,
20741,PO BOX,0,College Park,,,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.93,284,
20742,UNIQUE,0,College Park,,University Of Maryland,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.93,165,
20743,STANDARD,0,Capitol Heights,Capitol Hgts -  Fairmount Heights -  Fairmount Hgt -  Seat Pleasant,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.87,-76.9,35630,
20744,STANDARD,0,Fort Washington,Ft Washington,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.73,-77,50380,
20745,STANDARD,0,Oxon Hill,Forest Heights -  Forest Hts,National Harbor,MD,Prince George's County,America/New_York,"301,240",NA,US,38.8,-76.99,28560,
20746,STANDARD,0,Suitland,Camp Springs -  Hillcrest Hgts -  Hillcrest Hts -  Morningside,Marlow Heights -  Silver Hill -  Temple Hills,MD,Prince George's County,America/New_York,"301,240",NA,US,38.83,-76.92,26960,
20747,STANDARD,0,District Heights,District Hts -  Forestville,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.85,-76.88,36240,
20748,STANDARD,0,Temple Hills,Camp Springs -  Hillcrest Heights -  Hillcrest Hts -  Marlow Heights -  Marlow Hgts,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.8,-76.94,35830,
20749,PO BOX,0,Fort Washington,Ft Washington,,MD,Prince George's County,America/New_York,240,NA,US,38.73,-77,530,
20750,PO BOX,0,Oxon Hill,,Fort Washington,MD,Prince George's County,America/New_York,240,NA,US,38.8,-76.99,466,
20751,STANDARD,0,Deale,,,MD,Anne Arundel County,America/New_York,410,NA,US,38.79,-76.54,2080,
20752,PO BOX,0,Suitland,,Temple Hills,MD,Prince George's County,America/New_York,240,NA,US,38.83,-76.92,336,
20753,PO BOX,0,District Heights,District Hts,Capitol Heights -  Forestville,MD,Prince George's County,America/New_York,240,NA,US,38.85,-76.88,597,
20754,STANDARD,0,Dunkirk,,,MD,Calvert County,America/New_York,,NA,US,38.72,-76.66,6760,
20755,STANDARD,0,Fort George G Meade,Fort Meade,Fort George Meade -  Ft George G Meade -  Ft Meade,MD,Anne Arundel County,America/New_York,410,NA,US,39.08,-76.76,9160,
20757,PO BOX,0,Temple Hills,,,MD,Prince George's County,America/New_York,240,NA,US,38.8,-76.94,630,
20758,STANDARD,0,Friendship,,,MD,Anne Arundel County,America/New_York,410,NA,US,39.3,-77.19,780,
20759,STANDARD,0,Fulton,,,MD,Howard County,America/New_York,410,NA,US,39.15,-76.92,5270,
20762,STANDARD,0,Andrews Air Force Base,Andrews Afb,Temple Hills,MD,Prince George's County,America/New_York,"240,301",NA,US,38.8,-76.87,2950,
20763,STANDARD,0,Savage,,,MD,Howard County,America/New_York,"410,443",NA,US,39.13,-76.81,2680,
20764,STANDARD,0,Shady Side,,,MD,Anne Arundel County,America/New_York,410,NA,US,38.83,-76.52,3870,
20765,PO BOX,0,Galesville,,,MD,Anne Arundel County,America/New_York,410,NA,US,38.84,-76.54,553,
20768,PO BOX,0,Greenbelt,,,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.88,413,
20769,STANDARD,0,Glenn Dale,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.98,-76.8,6990,
20770,STANDARD,0,Greenbelt,,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.99,-76.88,24220,
20771,UNIQUE,0,Greenbelt,,Goddard Flight Center,MD,Prince George's County,America/New_York,240,NA,US,38.99,-76.88,0,
20772,STANDARD,0,Upper Marlboro,Uppr Marlboro,Marlboro,MD,Prince George's County,America/New_York,"240,301",NA,US,38.81,-76.75,41810,
20773,PO BOX,0,Upper Marlboro,Uppr Marlboro,,MD,Prince George's County,America/New_York,240,NA,US,38.81,-76.75,613,
20774,STANDARD,0,Upper Marlboro,Glenarden -  Kettering -  Largo -  Springdale -  Uppr Marlboro -  Upr Marlboro,,MD,Prince George's County,America/New_York,"240,301",NA,US,38.81,-76.75,44720,
20775,PO BOX,0,Upper Marlboro,Uppr Marlboro,Kettering,MD,Prince George's County,America/New_York,240,NA,US,38.81,-76.75,184,
20776,STANDARD,0,Harwood,,,MD,Anne Arundel County,America/New_York,410,NA,US,38.86,-76.6,3060,
20777,STANDARD,0,Highland,,,MD,Howard County,America/New_York,240,NA,US,39.17,-76.95,3550,
20778,STANDARD,0,West River,,,MD,Anne Arundel County,America/New_York,"410,443",NA,US,38.82,-76.55,1770,
20779,STANDARD,0,Tracys Landing,Tracys Lndg,Fairhaven,MD,Anne Arundel County,America/New_York,410,NA,US,38.76,-76.58,1220,
20781,STANDARD,0,Hyattsville,,Avondale -  Cheverly -  Edmonston -  Rogers Heights -  Tuxedo,MD,Prince George's County,America/New_York,"240,301",NA,US,38.95,-76.95,14440,
20782,STANDARD,0,Hyattsville,Chillum -  University Pa -  University Park -  W Hyattsville -  West Hyattsville,Avondale -  Green Meadow -  Lewisdale -  Prince Georges Metro Ctr,MD,Prince George's County,America/New_York,"240,301",NA,US,38.95,-76.95,32000,
20783,STANDARD,0,Hyattsville,Adelphi,Langley Park,MD,Prince George's County,America/New_York,301,NA,US,38.95,-76.95,50870,
20784,STANDARD,0,Hyattsville,Cheverly -  Landover Hills -  Landover Hls -  New Carrolltn -  New Carrollton,Lanham,MD,Prince George's County,America/New_York,301,NA,US,38.95,-76.95,33440,
20785,STANDARD,0,Hyattsville,Cheverly -  Landover -  N Englewood -  North Englewood,Ardmore -  Palmer Park,MD,Prince George's County,America/New_York,"240,301",NA,US,38.95,-76.95,38260,
20787,PO BOX,0,Hyattsville,Langley Park,Adelphi,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.95,535,
20788,PO BOX,0,Hyattsville,W Hyattsville,Prince George Plaza -  West Hyattsville,MD,Prince George's County,America/New_York,240,NA,US,38.95,-76.95,51,
